
 !***TRACE Bacon number     1 on file (47)***


 (1.n)= n (average) component(s) per node
 (2.n)= n (average) component(s) per element
 (3.n)= n component(s) per node per element

 --------------------------------------------------
 | Nodes |           Displ.(X,Y,Z)(1.3)           |
 |  6378 |  1.82779E-02 -5.77330E-02  3.38170E-02 |
 |  6380 |  2.73870E-02 -7.98777E-02  2.93385E-02 |
 |  6382 |  2.21862E-02 -7.96390E-02  3.75660E-02 |
 |  6384 |  2.27946E-02 -8.30572E-02  3.78171E-02 |
 |  6386 |  3.01112E-02 -9.56636E-02  3.05096E-02 |
 |  6388 |  2.46612E-02 -9.39535E-02  3.96605E-02 |
 |  6390 |  2.52384E-02 -9.74219E-02  3.99294E-02 |
 |  6392 |  3.63673E-02 -1.41128E-01  3.53333E-02 |
 |  6394 |  3.22432E-02 -1.41185E-01  4.81490E-02 |
 |  6396 |  3.26115E-02 -1.44233E-01  4.86283E-02 |
 |  6398 |  3.80475E-02 -1.61610E-01  3.96342E-02 |
 |  6400 |  3.50826E-02 -1.61519E-01  5.34203E-02 |
 |  6402 |  3.52676E-02 -1.63864E-01  5.40965E-02 |
 |  6404 |  3.83759E-02 -1.71419E-01  4.30736E-02 |
 |  6406 |  3.61289E-02 -1.70528E-01  5.67210E-02 |
 |  6408 |  3.62092E-02 -1.72439E-01  5.75506E-02 |
 |  6410 |  3.14784E-02 -1.74601E-01  6.58109E-02 |
 |  6412 |  3.42492E-02 -1.75424E-01  7.73857E-02 |
 |  6414 |  3.39453E-02 -1.73574E-01  8.04170E-02 |
 |  6416 |  7.79615E-03 -2.44120E-04  6.96508E-03 |
 |  6418 |  7.07111E-03 -3.48104E-04  6.08174E-03 |
 |  6420 |  1.01540E-02 -5.51225E-04  1.10170E-02 |
 |  6422 |  9.55943E-03 -2.31453E-04  1.00364E-02 |
 |  6424 |  1.67066E-02 -1.60593E-01  4.66798E-02 |
 |  6426 |  1.84985E-02 -1.63052E-01  4.69792E-02 |
 |  6428 |  1.92503E-02 -1.61363E-01  5.28258E-02 |
 |  6430 |  2.22828E-02 -1.67293E-01  4.97632E-02 |
 |  6432 |  2.26343E-02 -1.65730E-01  5.40906E-02 |
 |  6434 |  2.06907E-02 -1.65385E-01  4.87978E-02 |
 |  6436 |  4.16592E-04 -1.14315E-03  2.35472E-04 |
 |  6438 |  3.92529E-04 -1.11735E-03  2.32435E-04 |
 |  6440 |  3.06540E-04 -1.14011E-03  1.67045E-04 |
 |  6442 |  5.19339E-03 -4.07048E-04  4.39034E-03 |
 |  6444 |  4.88737E-03 -2.23354E-04  4.44271E-03 |
 |  6446 |  5.41820E-03 -1.93815E-04  4.96424E-03 |
 |  6448 |  2.85013E-03 -5.29034E-04  1.98766E-03 |
 |  6450 |  3.24250E-03 -6.54130E-04  2.31336E-03 |
 |  6452 |  2.67871E-03 -6.81589E-04  1.71986E-03 |
 |  6454 |  9.32476E-05 -3.42542E-04  1.56693E-05 |
 |  6456 |  9.26718E-05 -7.16141E-04  1.53521E-05 |
 |  6458 |  1.40408E-04 -9.62553E-04  9.48514E-05 |
 |  6460 |  2.97493E-04 -8.42556E-04  2.28345E-04 |
 |  6462 |  2.37363E-03 -1.74117E-01  2.83275E-03 |
 |  6464 |  1.07909E-03 -1.46083E-01  1.03491E-02 |
 |  6466 |  4.82422E-04  2.61309E-04  6.15998E-04 |
 |  6468 |  9.65001E-04  6.40725E-04  1.46939E-03 |
 |  6470 |  2.37187E-02 -1.56314E-01  7.89980E-02 |
 |  6472 |  2.82463E-02 -1.58292E-01  8.94951E-02 |
 |  6474 |  2.62486E-02 -1.53558E-01  9.33649E-02 |
 |  6476 |  2.18149E-02 -1.52220E-01  8.21793E-02 |
 |  6478 |  2.31104E-02 -1.49005E-01  9.15653E-02 |
 |  6480 |  1.03792E-02 -1.48738E-01  5.68446E-02 |
 |  6482 |  1.55892E-02 -1.46826E-01  7.30407E-02 |
 |  6484 |  4.01098E-03 -1.72696E-01  5.28123E-03 |
 |  6486 |  1.53301E-02 -1.74659E-01  1.90309E-02 |
 |  6488 |  1.27675E-02 -1.72677E-01  1.75318E-02 |
 |  6490 |  3.52274E-02 -1.84072E-01  4.01655E-02 |
 |  6492 |  3.49463E-02 -1.83592E-01  4.78932E-02 |
 |  6494 |  3.34229E-02 -1.83498E-01  4.07718E-02 |
 |  6496 |  3.68028E-02 -1.83265E-01  3.95239E-02 |
 |  6498 |  3.62920E-02 -1.83735E-01  4.94816E-02 |
 |  6500 |  1.32306E-02 -8.20055E-03  1.76725E-02 |
 |  6502 |  1.16712E-02 -1.05115E-02  2.06479E-02 |
 |  6504 |  1.52936E-02 -1.36189E-02  1.89208E-02 |
 |  6506 |  1.27496E-02 -5.04847E-03  1.57380E-02 |
 |  6508 |  1.13211E-02 -6.21954E-03  1.81494E-02 |
 |  6510 |  2.07458E-03 -1.02529E-03  1.46028E-03 |
 |  6512 |  2.43241E-03 -1.10013E-03  1.62084E-03 |
 |  6514 |  2.94286E-03 -1.03954E-03  2.05156E-03 |
 |  6516 |  1.48592E-03 -9.71538E-04  1.07597E-03 |
 |  6518 |  1.74969E-03 -1.09510E-03  1.16561E-03 |
 |  6520 |  2.86180E-04 -8.69815E-04  7.95864E-05 |
 |  6522 |  1.90214E-04 -1.08806E-03  6.21900E-05 |
 |  6524 |  1.62584E-04 -1.14373E-03  8.33141E-05 |
 |  6526 |  1.38022E-04 -1.13126E-03  7.77369E-05 |
 |  6528 |  5.12973E-04 -1.11648E-03  2.14923E-04 |
 |  6530 |  4.85343E-04 -1.17215E-03  2.36047E-04 |
 |  6532 |  2.87401E-04 -1.03982E-03  1.83995E-04 |
 |  6534 |  1.88154E-03 -1.71304E-01  2.90599E-03 |
 |  6536 |  1.09630E-04 -1.69822E-01  5.50919E-04 |
 |  6538 |  2.73121E-03 -1.68619E-01  4.82547E-03 |
 |  6540 |  6.75951E-04 -1.67212E-01  1.64487E-03 |
 |  6542 |  3.53123E-03 -1.65528E-01  7.32376E-03 |
 |  6544 |  1.01366E-03 -1.63768E-01  2.74691E-03 |
 |  6546 |  3.93640E-03 -1.61721E-01  1.00312E-02 |
 |  6548 |  1.20884E-03 -1.59572E-01  3.93516E-03 |
 |  6550 |  4.06075E-03 -1.57454E-01  1.31840E-02 |
 |  6552 |  1.30949E-03 -1.54943E-01  5.32155E-03 |
 |  6554 |  3.84855E-03 -1.52891E-01  1.70027E-02 |
 |  6556 |  1.26108E-03 -1.50259E-01  6.99436E-03 |
 |  6558 |  3.16718E-03 -1.48463E-01  2.29427E-02 |
 |  6560 |  1.79988E-04 -3.18917E-04  3.18439E-05 |
 |  6562 |  2.73235E-04 -6.61459E-04  4.75132E-05 |
 |  6564 |  2.77090E-04 -2.93296E-04  5.70022E-05 |
 |  6566 |  4.57077E-04 -6.12213E-04  8.88460E-05 |
 |  6568 |  3.90545E-04 -2.46921E-04  1.02668E-04 |
 |  6570 |  6.67634E-04 -5.40218E-04  1.59670E-04 |
 |  6572 |  5.05950E-04 -1.61951E-04  1.81220E-04 |
 |  6574 |  8.96495E-04 -4.08872E-04  2.83888E-04 |
 |  6576 |  5.34475E-04 -3.98977E-05  2.48822E-04 |
 |  6578 |  1.04042E-03 -2.01849E-04  4.30042E-04 |
 |  6580 |  5.22719E-04  7.44425E-05  3.27286E-04 |
 |  6582 |  1.05719E-03  3.45448E-05  5.76108E-04 |
 |  6584 |  4.98268E-04  1.71016E-04  4.41752E-04 |
 |  6586 |  1.02099E-03  2.45458E-04  7.69037E-04 |
 |  6588 |  9.80689E-04  4.32325E-04  1.05775E-03 |
 |  6590 |  1.48598E-03  7.03243E-04  2.37650E-03 |
 |  6592 |  2.03010E-03  1.02967E-03  3.81828E-03 |
 |  6594 |  2.52999E-03  1.00977E-03  4.74034E-03 |
 |  6596 |  3.04561E-03  1.27700E-03  6.34736E-03 |
 |  6598 |  3.57810E-03  1.19081E-03  7.18529E-03 |
 |  6599 | -5.75755E-07 -3.73599E-04 -3.17202E-07 |
 |  6600 |  3.99678E-03  1.37683E-03  8.95131E-03 |
 |  6601 | -1.15151E-06 -7.47197E-04 -6.34404E-07 |
 |  6602 |  4.73418E-03  1.17849E-03  9.58746E-03 |
 |  6603 | -3.29372E-06 -9.34383E-04 -2.04424E-06 |
 |  6604 |  4.97035E-03  1.21048E-03  1.15737E-02 |
 |  6605 | -5.43593E-06 -1.12157E-03 -3.45408E-06 |
 |  6606 |  5.88654E-03  8.33770E-04  1.22702E-02 |
 |  6607 | -5.93413E-06 -1.13489E-03 -5.99429E-06 |
 |  6608 |  5.75487E-03  5.88245E-04  1.45619E-02 |
 |  6609 | -6.43234E-06 -1.14821E-03 -8.53450E-06 |
 |  6610 |  6.89196E-03 -1.38581E-04  1.50360E-02 |
 |  6611 | -8.97139E-06 -1.05400E-03 -1.14070E-05 |
 |  6612 |  6.43753E-03 -9.15652E-04  1.73388E-02 |
 |  6613 | -1.15104E-05 -9.59790E-04 -1.42796E-05 |
 |  6614 |  7.96225E-03 -2.09262E-03  1.73665E-02 |
 |  6615 | -1.34195E-05 -8.34744E-04 -1.69865E-05 |
 |  6616 |  7.21039E-03 -3.71067E-03  1.99456E-02 |
 |  6618 |  9.70013E-03 -5.42152E-03  1.90291E-02 |
 |  6620 |  8.63124E-03 -8.29873E-03  2.20896E-02 |
 |  6622 |  1.45814E-02 -2.17547E-02  2.34353E-02 |
 |  6624 |  1.19637E-02 -2.49699E-02  2.74182E-02 |
 |  6626 |  1.66130E-02 -2.93373E-02  2.46372E-02 |
 |  6628 |  1.37612E-02 -3.40815E-02  2.95420E-02 |
 |  6630 |  1.87435E-02 -3.78814E-02  2.57276E-02 |
 |  6632 |  1.56816E-02 -4.40642E-02  3.15860E-02 |
 |  6634 |  2.07974E-02 -4.67480E-02  2.66610E-02 |
 |  6636 |  2.40520E-02 -6.24303E-02  2.80203E-02 |
 |  6638 |  2.02284E-02 -6.85546E-02  3.57001E-02 |
 |  6640 |  2.58833E-02 -7.17513E-02  2.87367E-02 |
 |  6642 |  2.87647E-02 -8.77456E-02  2.99152E-02 |
 |  6644 |  3.14497E-02 -1.04013E-01  3.11834E-02 |
 |  6646 |  2.71116E-02 -1.08703E-01  4.18591E-02 |
 |  6648 |  3.29472E-02 -1.14025E-01  3.20740E-02 |
 |  6650 |  2.89559E-02 -1.20092E-01  4.38799E-02 |
 |  6652 |  3.43312E-02 -1.24151E-01  3.31129E-02 |
 |  6654 |  3.06879E-02 -1.31078E-01  4.59848E-02 |
 |  6656 |  3.54890E-02 -1.33613E-01  3.42602E-02 |
 |  6658 |  3.70728E-02 -1.48122E-01  3.65413E-02 |
 |  6660 |  3.39390E-02 -1.53334E-01  5.09530E-02 |
 |  6662 |  3.76364E-02 -1.55666E-01  3.81140E-02 |
 |  6664 |  3.82640E-02 -1.66731E-01  4.12772E-02 |
 |  6666 |  3.83120E-02 -1.75601E-01  4.51515E-02 |
 |  6668 |  3.67970E-02 -1.77793E-01  6.04879E-02 |
 |  6670 |  3.78967E-02 -1.79670E-01  4.77394E-02 |
 |  6672 |  3.71312E-02 -1.81666E-01  6.35502E-02 |
 |  6674 |  3.72379E-02 -1.82482E-01  4.99350E-02 |
 |  6676 |  3.71766E-02 -1.83564E-01  6.61470E-02 |
 |  6678 |  3.63252E-02 -1.83197E-01  6.43120E-02 |
 |  6680 |  3.71122E-02 -1.83645E-01  7.27554E-02 |
 |  6682 |  3.69223E-02 -1.82751E-01  7.48135E-02 |
 |  6684 |  3.62276E-02 -1.83817E-01  5.60900E-02 |
 |  6686 |  3.51321E-02 -1.81473E-01  6.45650E-02 |
 |  6688 |  3.59896E-02 -1.79775E-01  7.65094E-02 |
 |  6690 |  3.30587E-02 -1.78332E-01  6.36465E-02 |
 |  6692 |  3.03547E-02 -1.70483E-01  7.07586E-02 |
 |  6694 |  3.24222E-02 -1.68475E-01  8.40542E-02 |
 |  6696 |  2.83894E-02 -1.65848E-01  7.35719E-02 |
 |  6698 |  3.04251E-02 -1.63312E-01  8.66565E-02 |
 |  6700 |  2.59825E-02 -1.61040E-01  7.56290E-02 |
 |  6702 |  1.76039E-02 -1.50045E-01  7.53782E-02 |
 |  6704 |  3.28600E-02 -1.82106E-01  4.66053E-02 |
 |  6706 |  3.07469E-02 -1.81657E-01  3.91381E-02 |
 |  6708 |  2.99613E-02 -1.80372E-01  4.14113E-02 |
 |  6710 |  2.72220E-02 -1.79968E-01  3.30607E-02 |
 |  6712 |  2.76377E-02 -1.78799E-01  3.76190E-02 |
 |  6714 |  2.40202E-02 -1.77923E-01  3.06132E-02 |
 |  6716 |  2.11644E-02 -1.76048E-01  2.74479E-02 |
 |  6718 |  1.83794E-02 -1.73541E-01  2.67060E-02 |
 |  6720 |  2.67920E-02 -1.76477E-01  4.16637E-02 |
 |  6722 |  2.39361E-02 -1.74603E-01  3.84983E-02 |
 |  6724 |  1.71660E-02 -1.87890E-02  1.95946E-02 |
 |  6726 |  1.94350E-02 -2.54071E-02  2.02183E-02 |
 |  6728 |  2.17648E-02 -3.29224E-02  2.07049E-02 |
 |  6730 |  2.40487E-02 -4.10365E-02  2.10415E-02 |
 |  6732 |  2.61937E-02 -4.93492E-02  2.12225E-02 |
 |  6734 |  2.79492E-02 -5.67539E-02  2.12126E-02 |
 |  6736 |  2.99038E-02 -6.56051E-02  2.12467E-02 |
 |  6738 |  3.17469E-02 -7.46564E-02  2.12448E-02 |
 |  6740 |  3.32208E-02 -8.24959E-02  2.11378E-02 |
 |  6742 |  3.47681E-02 -9.14093E-02  2.11206E-02 |
 |  6744 |  3.60301E-02 -9.93419E-02  2.10781E-02 |
 |  6746 |  3.73719E-02 -1.08651E-01  2.12243E-02 |
 |  6748 |  3.85837E-02 -1.18146E-01  2.15231E-02 |
 |  6750 |  3.95954E-02 -1.27393E-01  2.19839E-02 |
 |  6752 |  4.03557E-02 -1.35979E-01  2.26009E-02 |
 |  6754 |  4.08460E-02 -1.42963E-01  2.32401E-02 |
 |  6756 |  4.11776E-02 -1.50615E-01  2.42906E-02 |
 |  6758 |  4.12666E-02 -1.57694E-01  2.56472E-02 |
 |  6760 |  4.11647E-02 -1.63212E-01  2.70498E-02 |
 |  6762 |  4.07833E-02 -1.68844E-01  2.89781E-02 |
 |  6764 |  4.02715E-02 -1.73242E-01  3.10204E-02 |
 |  6766 |  3.93759E-02 -1.77597E-01  3.37376E-02 |
 |  6768 |  3.82011E-02 -1.81066E-01  3.67839E-02 |
 |  6770 |  3.22516E-03 -1.03919E-03  2.20280E-03 |
 |  6772 |  3.95378E-03 -9.62265E-04  2.82014E-03 |
 |  6774 |  3.94166E-03 -8.84272E-04  2.83978E-03 |
 |  6776 |  4.96004E-03 -7.67477E-04  3.73639E-03 |
 |  6778 |  5.69840E-03 -5.66794E-04  4.61337E-03 |
 |  6780 |  6.36666E-03 -2.92915E-04  5.62829E-03 |
 |  6782 |  4.45503E-03 -6.07731E-04  3.51336E-03 |
 |  6784 |  8.23421E-03 -2.95642E-05  8.20981E-03 |
 |  6786 |  8.54182E-03  6.46308E-05  9.69545E-03 |
 |  6788 |  6.76629E-03 -2.91908E-06  6.68761E-03 |
 |  6790 |  7.20436E-03  2.11637E-04  7.93234E-03 |
 |  6792 |  1.02046E-02 -9.22995E-04  1.27342E-02 |
 |  6794 |  9.92292E-03 -1.77092E-03  1.48191E-02 |
 |  6796 |  1.14204E-02 -2.63045E-03  1.44752E-02 |
 |  6798 |  8.56910E-03  8.71403E-05  1.13672E-02 |
 |  6800 |  8.61968E-03 -2.84630E-04  1.30844E-02 |
 |  6802 |  1.11684E-02 -3.82718E-03  1.61623E-02 |
 |  6803 | -2.12966E-03 -1.74639E-01 -2.00448E-03 |
 |  6804 |  4.43870E-04 -9.75645E-04  3.12211E-04 |
 |  6805 | -2.09720E-03 -1.73700E-01 -2.09567E-03 |
 |  6806 |  6.20254E-04 -8.66883E-04  4.77991E-04 |
 |  6807 | -2.08060E-03 -1.72759E-01 -2.19086E-03 |
 |  6808 |  7.84647E-04 -1.00791E-03  5.45407E-04 |
 |  6809 | -2.06400E-03 -1.71818E-01 -2.28606E-03 |
 |  6810 |  1.00809E-03 -9.13321E-04  7.55275E-04 |
 |  6811 | -2.02781E-03 -1.70758E-01 -2.39295E-03 |
 |  6812 |  1.21147E-03 -1.05425E-03  8.21917E-04 |
 |  6813 | -1.99161E-03 -1.69698E-01 -2.49985E-03 |
 |  6814 |  7.32523E-03  4.47118E-04  9.42501E-03 |
 |  6815 | -1.94563E-03 -1.68414E-01 -2.62969E-03 |
 |  6816 |  7.35251E-03  4.69628E-04  1.10968E-02 |
 |  6817 | -1.89965E-03 -1.67130E-01 -2.75953E-03 |
 |  6818 |  6.19535E-03  4.27880E-04  7.47804E-03 |
 |  6819 | -1.84163E-03 -1.65451E-01 -2.93198E-03 |
 |  6820 |  6.31623E-03  6.63361E-04  8.97071E-03 |
 |  6821 | -1.78361E-03 -1.63773E-01 -3.10444E-03 |
 |  6822 |  6.06513E-03  8.92240E-04  1.03899E-02 |
 |  6823 | -1.71391E-03 -1.61619E-01 -3.34910E-03 |
 |  6824 |  7.17393E-03  4.11158E-04  1.29770E-02 |
 |  6825 | -1.64422E-03 -1.59465E-01 -3.59376E-03 |
 |  6826 |  5.55546E-03  8.00805E-04  8.25133E-03 |
 |  6827 | -1.54241E-03 -1.57061E-01 -3.92727E-03 |
 |  6828 |  5.30435E-03  1.02968E-03  9.67057E-03 |
 |  6829 | -1.44061E-03 -1.54657E-01 -4.26078E-03 |
 |  6830 |  4.78909E-03  9.37167E-04  7.80215E-03 |
 |  6831 | -1.27798E-03 -1.52311E-01 -4.68681E-03 |
 |  6832 |  4.21892E-03  1.08597E-03  7.71904E-03 |
 |  6833 | -1.11535E-03 -1.49965E-01 -5.11284E-03 |
 |  6834 |  2.84867E-02 -1.78191E-01  4.32049E-02 |
 |  6835 | -8.27010E-04 -1.47879E-01 -5.59928E-03 |
 |  6836 |  3.09209E-02 -1.77488E-01  5.55887E-02 |
 |  6837 | -5.38673E-04 -1.45793E-01 -6.08572E-03 |
 |  6838 |  2.92262E-02 -1.75774E-01  5.40474E-02 |
 |  6839 | -3.27074E-04 -1.45150E-01 -6.37045E-03 |
 |  6840 |  3.08103E-02 -1.79763E-01  4.69973E-02 |
 |  6842 |  2.62243E-02 -1.73329E-01  4.83277E-02 |
 |  6844 |  2.84766E-02 -1.72155E-01  6.00912E-02 |
 |  6846 |  3.29481E-02 -1.80608E-01  5.50551E-02 |
 |  6848 |  9.41926E-03 -1.70553E-01  1.41064E-02 |
 |  6850 |  1.54064E-02 -1.71205E-01  2.41527E-02 |
 |  6852 |  1.20581E-02 -1.69081E-01  2.07273E-02 |
 |  6854 |  2.09685E-02 -1.72308E-01  3.49173E-02 |
 |  6856 |  1.79955E-02 -1.69972E-01  3.23639E-02 |
 |  6858 |  9.20255E-03 -1.66692E-01  1.76400E-02 |
 |  6860 |  1.52906E-02 -1.67606E-01  2.96699E-02 |
 |  6862 |  1.24350E-02 -1.65217E-01  2.65825E-02 |
 |  6864 |  2.05369E-02 -1.68728E-01  4.13118E-02 |
 |  6866 |  1.78320E-02 -1.66362E-01  3.86177E-02 |
 |  6868 |  9.73613E-03 -1.62685E-01  2.33475E-02 |
 |  6870 |  1.56398E-02 -1.64029E-01  3.67990E-02 |
 |  6872 |  1.29409E-02 -1.61498E-01  3.35640E-02 |
 |  6874 |  7.70654E-03 -1.49895E-01  4.29507E-02 |
 |  6876 |  1.23453E-02 -1.52738E-01  5.00643E-02 |
 |  6878 |  1.50180E-02 -1.51581E-01  6.39582E-02 |
 |  6880 |  1.92291E-02 -1.53756E-01  7.07593E-02 |
 |  6882 |  9.50500E-03 -1.54278E-01  3.65728E-02 |
 |  6884 |  1.37599E-02 -1.57733E-01  4.29276E-02 |
 |  6886 |  1.66003E-02 -1.56193E-01  5.64192E-02 |
 |  6888 |  2.10899E-02 -1.58751E-01  6.46578E-02 |
 |  6890 |  6.05573E-03 -1.68010E-01  1.04646E-02 |
 |  6892 |  6.67806E-03 -1.64209E-01  1.44991E-02 |
 |  6894 |  6.99447E-03 -1.60197E-01  1.88795E-02 |
 |  6896 |  4.07132E-03 -1.70163E-01  6.22429E-03 |
 |  6898 |  7.39583E-03 -1.69554E-01  1.18634E-02 |
 |  6900 |  6.20075E-03 -1.71555E-01  8.59953E-03 |
 |  6902 |  7.06049E-03 -1.55895E-01  2.41163E-02 |
 |  6904 |  6.29306E-03 -1.51274E-01  2.94591E-02 |
 |  6906 |  9.99422E-03 -1.58638E-01  2.98119E-02 |
 |  6908 |  2.68807E-02 -1.67927E-01  6.38654E-02 |
 |  6910 |  2.41430E-02 -1.63652E-01  6.37970E-02 |
 |  6912 |  2.50025E-02 -1.69599E-01  5.31980E-02 |
 |  6914 |  2.32567E-02 -1.71034E-01  4.47467E-02 |
 |  6916 |  8.33772E-03 -8.34368E-04  1.51435E-02 |
 |  6918 |  9.54745E-03 -3.02917E-03  1.70421E-02 |
 |  6920 |  3.50439E-02 -1.82971E-01  5.61152E-02 |
 |  6922 |  8.22035E-04 -7.63797E-04  2.61149E-04 |
 |  6924 |  1.18163E-03 -6.55402E-04  4.61247E-04 |
 |  6926 |  1.33603E-03 -8.78982E-04  5.62726E-04 |
 |  6928 |  1.64912E-03 -4.40197E-04  8.78299E-04 |
 |  6930 |  1.93425E-03 -6.86727E-04  1.05566E-03 |
 |  6932 |  1.87378E-03 -9.13028E-04  9.63440E-04 |
 |  6934 |  2.61823E-03 -9.07890E-04  1.62764E-03 |
 |  6936 |  2.32733E-03 -1.05355E-03  1.37069E-03 |
 |  6938 |  3.08588E-03 -8.96332E-04  2.03688E-03 |
 |  6940 |  2.79498E-03 -1.04199E-03  1.77993E-03 |
 |  6942 |  1.30940E-03 -1.03044E-03  5.83640E-04 |
 |  6944 |  1.84715E-03 -1.06449E-03  9.84355E-04 |
 |  6946 |  2.65189E-03 -1.09336E-03  1.70780E-03 |
 |  6948 |  3.36825E-03 -9.87825E-04  2.27493E-03 |
 |  6950 |  3.65929E-03 -7.92780E-04  2.60173E-03 |
 |  6952 |  5.36526E-04 -8.22651E-04  1.52270E-04 |
 |  6954 |  5.49471E-04 -1.03101E-03  1.84343E-04 |
 |  6956 |  8.74587E-04 -1.08740E-03  3.63170E-04 |
 |  6958 |  8.38089E-04 -1.17287E-03  3.93749E-04 |
 |  6960 |  5.48998E-04 -1.05318E-03  3.60651E-04 |
 |  6962 |  6.72524E-04 -1.13743E-03  3.95051E-04 |
 |  6964 |  9.08172E-04 -1.09215E-03  5.79807E-04 |
 |  6966 |  7.41274E-04 -1.16644E-03  3.95626E-04 |
 |  6968 |  9.01485E-04 -9.74235E-04  3.24573E-04 |
 |  6970 |  1.28251E-03 -1.14360E-03  6.22237E-04 |
 |  6972 |  1.16070E-03 -1.17344E-03  6.11764E-04 |
 |  6974 |  1.68411E-03 -1.14447E-03  9.17113E-04 |
 |  6976 |  1.56230E-03 -1.17430E-03  9.06640E-04 |
 |  6978 |  1.06389E-03 -1.16701E-03  6.13641E-04 |
 |  6980 |  1.36718E-03 -1.12911E-03  8.55751E-04 |
 |  6982 |  1.94481E-03 -1.14030E-03  1.21650E-03 |
 |  6984 |  2.16429E-03 -1.13353E-03  1.30345E-03 |
 |  6986 |  4.03824E-03 -4.69081E-04  3.22499E-03 |
 |  6988 |  5.30411E-03  5.92764E-04  6.97221E-03 |
 |  6990 |  4.53775E-03  7.29125E-04  6.52303E-03 |
 |  6992 |  4.09848E-03  4.73894E-04  5.05340E-03 |
 |  6994 |  3.33699E-03  6.11764E-04  4.53000E-03 |
 |  6996 |  3.77626E-03  8.66995E-04  5.99962E-03 |
 |  6998 |  5.81783E-03  9.61817E-05  6.02356E-03 |
 |  7000 |  4.92659E-03  2.61065E-04  5.51774E-03 |
 |  7002 |  4.34983E-03 -2.90894E-05  4.16199E-03 |
 |  7004 |  3.52172E-03  1.83739E-04  3.69765E-03 |
 |  7006 |  3.13544E-03  9.71834E-04  5.46588E-03 |
 |  7008 |  1.69137E-03 -9.45020E-05  1.12274E-03 |
 |  7010 |  2.30007E-03 -3.32851E-04  1.57100E-03 |
 |  7012 |  1.63114E-03  2.14809E-04  1.42930E-03 |
 |  7014 |  2.26532E-03  8.57622E-05  1.97594E-03 |
 |  7016 |  2.95064E-03 -7.86334E-05  2.52761E-03 |
 |  7018 |  2.83640E-03  3.48135E-04  3.14598E-03 |
 |  7020 |  3.50070E-03 -2.74816E-04  2.94426E-03 |
 |  7022 |  1.54090E-03  4.74167E-04  1.84111E-03 |
 |  7024 |  2.15106E-03  4.43517E-04  2.50137E-03 |
 |  7026 |  2.65164E-03  7.07147E-04  3.88538E-03 |
 |  7028 |  2.04619E-03  7.45085E-04  3.15985E-03 |
 |  7212 |  7.87276E-03 -2.35348E-04 -8.86958E-03 |
 |  7213 |  6.75081E-03 -6.85349E-04 -1.00486E-02 |
 |  7214 |  5.35867E-03 -1.11939E-03 -1.07841E-02 |
 |  7215 |  2.87872E-02  1.79487E-01 -3.94723E-02 |
 |  7216 |  3.04176E-02  1.78233E-01 -5.05376E-02 |
 |  7217 |  3.30243E-02  1.76744E-01 -6.78757E-02 |
 |  7218 |  1.61895E-02  1.74486E-01 -2.00353E-02 |
 |  7219 |  1.64986E-02  1.72253E-01 -2.40088E-02 |
 |  7220 |  1.58880E-02  1.69770E-01 -2.66784E-02 |
 |  7221 |  1.35587E-02  1.64510E-01 -2.92700E-02 |
 |  7222 |  1.41991E-02  1.53093E-01 -5.46975E-02 |
 |  7223 |  1.29575E-02  1.49768E-01 -6.31031E-02 |
 |  7224 |  7.39804E-03  1.69290E-01 -1.10769E-02 |
 |  7225 |  1.23256E-02  1.69466E-01 -1.96788E-02 |
 |  7226 |  6.44357E-03  1.73590E-01 -7.23262E-03 |
 |  7227 |  7.02011E-03  1.71514E-01 -9.08027E-03 |
 |  7228 |  1.18085E-02  1.71689E-01 -1.62310E-02 |
 |  7229 |  7.86543E-03  1.55827E-01 -2.55441E-02 |
 |  7230 |  7.83063E-03  1.59897E-01 -2.01216E-02 |
 |  7231 |  6.81691E-03  1.51373E-01 -3.07861E-02 |
 |  7232 |  4.85553E-03  1.47226E-01 -3.74118E-02 |
 |  7233 |  1.87296E-02  1.66254E-01 -4.01380E-02 |
 |  7234 |  2.65901E-02  1.67395E-01 -6.30027E-02 |
 |  7235 |  2.35795E-02  1.58172E-01 -7.33639E-02 |
 |  7236 |  2.18850E-02  1.54001E-01 -7.81278E-02 |
 |  7237 |  2.04024E-02  1.50574E-01 -8.04237E-02 |
 |  7238 |  2.55465E-02  1.62748E-01 -6.96626E-02 |
 |  7239 |  2.14163E-02  1.75814E-01 -2.79346E-02 |
 |  7240 |  2.15871E-02  1.73266E-01 -3.38770E-02 |
 |  7241 |  2.06874E-02  1.70166E-01 -3.80135E-02 |
 |  7242 |  2.59216E-02  1.77616E-01 -3.55827E-02 |
 |  7243 |  8.54875E-03  3.32422E-03 -1.84563E-02 |
 |  7244 |  1.05402E-02  2.68189E-03 -1.56708E-02 |
 |  7245 |  7.92876E-03 -2.79344E-04 -1.22035E-02 |
 |  7246 |  9.29210E-03  8.16735E-04 -1.40138E-02 |
 |  7247 |  7.37513E-03  8.15097E-04 -1.63127E-02 |
 |  7248 |  6.40480E-03 -5.68495E-04 -1.37932E-02 |
 |  7249 |  3.44153E-02  1.83139E-01 -4.90247E-02 |
 |  7250 |  3.60675E-02  1.82674E-01 -6.59027E-02 |
 |  7251 |  3.25497E-02  1.81198E-01 -4.93258E-02 |
 |  7252 |  3.48287E-02  1.80278E-01 -6.72489E-02 |
 |  7253 |  1.76684E-02  3.33473E-02 -2.52597E-02 |
 |  7254 |  1.24878E-02  1.34786E-02 -2.17031E-02 |
